,price.amount
2023-07-20 15:00:00+00:00,85.49
2023-07-20 16:00:00+00:00,101.97
2023-07-20 17:00:00+00:00,126.58
2023-07-20 18:00:00+00:00,144.15
2023-07-20 19:00:00+00:00,137.19
2023-07-20 20:00:00+00:00,122.0
2023-07-20 21:00:00+00:00,109.66
2023-07-20 22:00:00+00:00,99.9
2023-07-20 23:00:00+00:00,95.0
2023-07-21 00:00:00+00:00,94.2
2023-07-21 01:00:00+00:00,91.46
2023-07-21 02:00:00+00:00,92.6
2023-07-21 03:00:00+00:00,97.05
2023-07-21 04:00:00+00:00,88.29
2023-07-21 05:00:00+00:00,95.0
2023-07-21 06:00:00+00:00,110.79
2023-07-21 07:00:00+00:00,103.09
2023-07-21 08:00:00+00:00,88.0
2023-07-21 09:00:00+00:00,89.55
2023-07-21 10:00:00+00:00,80.72
2023-07-21 11:00:00+00:00,77.72
2023-07-21 12:00:00+00:00,74.6
2023-07-21 13:00:00+00:00,73.68
2023-07-21 14:00:00+00:00,73.0
2023-07-21 15:00:00+00:00,87.4
2023-07-21 16:00:00+00:00,84.0
2023-07-21 17:00:00+00:00,121.51
2023-07-21 18:00:00+00:00,130.0
2023-07-21 19:00:00+00:00,121.7
2023-07-21 20:00:00+00:00,108.49
2023-07-21 21:00:00+00:00,95.64
2023-07-21 22:00:00+00:00,97.53
2023-07-21 23:00:00+00:00,98.42
2023-07-22 00:00:00+00:00,93.0
2023-07-22 01:00:00+00:00,94.36
2023-07-22 02:00:00+00:00,89.93
2023-07-22 03:00:00+00:00,88.0
2023-07-22 04:00:00+00:00,88.8
2023-07-22 05:00:00+00:00,86.18
2023-07-22 06:00:00+00:00,82.93
2023-07-22 07:00:00+00:00,90.7
2023-07-22 08:00:00+00:00,74.59
2023-07-22 09:00:00+00:00,46.56
2023-07-22 10:00:00+00:00,44.14
2023-07-22 11:00:00+00:00,22.34
2023-07-22 12:00:00+00:00,19.52
2023-07-22 13:00:00+00:00,29.05
2023-07-22 14:00:00+00:00,46.86
2023-07-22 15:00:00+00:00,70.87
2023-07-22 16:00:00+00:00,85.44
2023-07-22 17:00:00+00:00,99.78
2023-07-22 18:00:00+00:00,103.86
2023-07-22 19:00:00+00:00,116.15
2023-07-22 20:00:00+00:00,102.62
2023-07-22 21:00:00+00:00,97.31
2023-07-22 22:00:00+00:00,87.23
2023-07-22 23:00:00+00:00,79.37
2023-07-23 00:00:00+00:00,65.41
2023-07-23 01:00:00+00:00,33.22
2023-07-23 02:00:00+00:00,15.09
2023-07-23 03:00:00+00:00,11.09
2023-07-23 04:00:00+00:00,5.08
2023-07-23 05:00:00+00:00,2.88
2023-07-23 06:00:00+00:00,3.42
2023-07-23 07:00:00+00:00,0.09
2023-07-23 08:00:00+00:00,0.0
2023-07-23 09:00:00+00:00,-0.03
2023-07-23 10:00:00+00:00,-0.05
2023-07-23 11:00:00+00:00,-10.08
2023-07-23 12:00:00+00:00,-17.01
2023-07-23 13:00:00+00:00,-9.61
2023-07-23 14:00:00+00:00,-4.19
2023-07-23 15:00:00+00:00,0.0
2023-07-23 16:00:00+00:00,27.47
2023-07-23 17:00:00+00:00,66.37
2023-07-23 18:00:00+00:00,87.66
2023-07-23 19:00:00+00:00,93.67
2023-07-23 20:00:00+00:00,100.04
2023-07-23 21:00:00+00:00,93.4
2023-07-23 22:00:00+00:00,77.14
2023-07-23 23:00:00+00:00,70.02
2023-07-24 00:00:00+00:00,68.99
2023-07-24 01:00:00+00:00,72.01
2023-07-24 02:00:00+00:00,72.09
2023-07-24 03:00:00+00:00,87.11
2023-07-24 04:00:00+00:00,99.72
2023-07-24 05:00:00+00:00,111.15
2023-07-24 06:00:00+00:00,113.7
2023-07-24 07:00:00+00:00,105.0
2023-07-24 08:00:00+00:00,99.94
2023-07-24 09:00:00+00:00,94.62
2023-07-24 10:00:00+00:00,87.45
2023-07-24 11:00:00+00:00,81.59
2023-07-24 12:00:00+00:00,74.89
2023-07-24 13:00:00+00:00,63.4
2023-07-24 14:00:00+00:00,63.73
2023-07-24 15:00:00+00:00,77.48
2023-07-24 16:00:00+00:00,95.24
2023-07-24 17:00:00+00:00,104.97
2023-07-24 18:00:00+00:00,109.9
2023-07-24 19:00:00+00:00,112.57
2023-07-24 20:00:00+00:00,104.24
2023-07-24 21:00:00+00:00,102.45
2023-07-24 22:00:00+00:00,96.0
2023-07-24 23:00:00+00:00,86.55
2023-07-25 00:00:00+00:00,84.95
2023-07-25 01:00:00+00:00,84.69
2023-07-25 02:00:00+00:00,84.15
2023-07-25 03:00:00+00:00,94.21
2023-07-25 04:00:00+00:00,89.0
2023-07-25 05:00:00+00:00,94.0
2023-07-25 06:00:00+00:00,100.3
2023-07-25 07:00:00+00:00,94.9
2023-07-25 08:00:00+00:00,81.24
2023-07-25 09:00:00+00:00,72.0
2023-07-25 10:00:00+00:00,39.95
2023-07-25 11:00:00+00:00,26.5
2023-07-25 12:00:00+00:00,25.79
2023-07-25 13:00:00+00:00,41.0
2023-07-25 14:00:00+00:00,74.81
2023-07-25 15:00:00+00:00,84.0
2023-07-25 16:00:00+00:00,88.9
2023-07-25 17:00:00+00:00,105.1
2023-07-25 18:00:00+00:00,119.28
2023-07-25 19:00:00+00:00,118.13
2023-07-25 20:00:00+00:00,110.1
2023-07-25 21:00:00+00:00,98.5
2023-07-25 22:00:00+00:00,97.96
2023-07-25 23:00:00+00:00,89.31
2023-07-26 00:00:00+00:00,86.26
2023-07-26 01:00:00+00:00,79.65
2023-07-26 02:00:00+00:00,79.64
2023-07-26 03:00:00+00:00,86.83
2023-07-26 04:00:00+00:00,100.14
2023-07-26 05:00:00+00:00,114.22
2023-07-26 06:00:00+00:00,119.94
2023-07-26 07:00:00+00:00,105.6
2023-07-26 08:00:00+00:00,97.48
2023-07-26 09:00:00+00:00,90.97
2023-07-26 10:00:00+00:00,84.59
2023-07-26 11:00:00+00:00,72.0
2023-07-26 12:00:00+00:00,65.16
2023-07-26 13:00:00+00:00,56.4
2023-07-26 14:00:00+00:00,80.0
2023-07-26 15:00:00+00:00,89.19
2023-07-26 16:00:00+00:00,95.13
2023-07-26 17:00:00+00:00,114.94
2023-07-26 18:00:00+00:00,120.86
2023-07-26 19:00:00+00:00,117.81
2023-07-26 20:00:00+00:00,110.62
2023-07-26 21:00:00+00:00,97.0
2023-07-26 22:00:00+00:00,98.36
2023-07-26 23:00:00+00:00,82.69
2023-07-27 00:00:00+00:00,76.0
2023-07-27 01:00:00+00:00,71.06
2023-07-27 02:00:00+00:00,70.58
2023-07-27 03:00:00+00:00,78.6
2023-07-27 04:00:00+00:00,83.34
2023-07-27 05:00:00+00:00,98.5
2023-07-27 06:00:00+00:00,104.3
2023-07-27 07:00:00+00:00,99.12
2023-07-27 08:00:00+00:00,96.8
2023-07-27 09:00:00+00:00,90.57
2023-07-27 10:00:00+00:00,86.45
2023-07-27 11:00:00+00:00,80.01
2023-07-27 12:00:00+00:00,78.33
2023-07-27 13:00:00+00:00,80.72
2023-07-27 14:00:00+00:00,91.48
2023-07-27 15:00:00+00:00,105.0
2023-07-27 16:00:00+00:00,112.83
2023-07-27 17:00:00+00:00,114.33
2023-07-27 18:00:00+00:00,109.66
2023-07-27 19:00:00+00:00,107.96
2023-07-27 20:00:00+00:00,106.64
2023-07-27 21:00:00+00:00,99.13
2023-07-27 22:00:00+00:00,88.63
2023-07-27 23:00:00+00:00,79.59
2023-07-28 00:00:00+00:00,78.13
2023-07-28 01:00:00+00:00,79.2
2023-07-28 02:00:00+00:00,80.02
2023-07-28 03:00:00+00:00,89.53
2023-07-28 04:00:00+00:00,99.64
2023-07-28 05:00:00+00:00,111.11
2023-07-28 06:00:00+00:00,112.99
2023-07-28 07:00:00+00:00,107.87
2023-07-28 08:00:00+00:00,99.54
2023-07-28 09:00:00+00:00,93.0
2023-07-28 10:00:00+00:00,83.35
2023-07-28 11:00:00+00:00,80.0
2023-07-28 12:00:00+00:00,75.65
2023-07-28 13:00:00+00:00,76.1
2023-07-28 14:00:00+00:00,80.0
2023-07-28 15:00:00+00:00,92.84
2023-07-28 16:00:00+00:00,101.57
2023-07-28 17:00:00+00:00,111.73
2023-07-28 18:00:00+00:00,112.66
2023-07-28 19:00:00+00:00,120.67
2023-07-28 20:00:00+00:00,112.2
2023-07-28 21:00:00+00:00,101.64
2023-07-28 22:00:00+00:00,103.09
2023-07-28 23:00:00+00:00,94.2
2023-07-29 00:00:00+00:00,91.17
2023-07-29 01:00:00+00:00,85.66
2023-07-29 02:00:00+00:00,88.97
2023-07-29 03:00:00+00:00,87.03
2023-07-29 04:00:00+00:00,85.7
2023-07-29 05:00:00+00:00,87.91
2023-07-29 06:00:00+00:00,85.79
2023-07-29 07:00:00+00:00,81.71
2023-07-29 08:00:00+00:00,75.5
2023-07-29 09:00:00+00:00,63.75
2023-07-29 10:00:00+00:00,58.24
2023-07-29 11:00:00+00:00,40.09
2023-07-29 12:00:00+00:00,15.05
2023-07-29 13:00:00+00:00,19.36
2023-07-29 14:00:00+00:00,9.99
2023-07-29 15:00:00+00:00,50.06
2023-07-29 16:00:00+00:00,72.6
2023-07-29 17:00:00+00:00,91.46
2023-07-29 18:00:00+00:00,99.85
2023-07-29 19:00:00+00:00,100.82
2023-07-29 20:00:00+00:00,100.36
2023-07-29 21:00:00+00:00,92.18
2023-07-29 22:00:00+00:00,84.5
2023-07-29 23:00:00+00:00,74.9
2023-07-30 00:00:00+00:00,67.81
2023-07-30 01:00:00+00:00,57.79
2023-07-30 02:00:00+00:00,51.6
2023-07-30 03:00:00+00:00,51.7
2023-07-30 04:00:00+00:00,47.34
2023-07-30 05:00:00+00:00,37.0
2023-07-30 06:00:00+00:00,29.82
2023-07-30 07:00:00+00:00,8.48
2023-07-30 08:00:00+00:00,-0.01
2023-07-30 09:00:00+00:00,-16.02
2023-07-30 10:00:00+00:00,-22.33
2023-07-30 11:00:00+00:00,-68.41
2023-07-30 12:00:00+00:00,-88.03
2023-07-30 13:00:00+00:00,-61.06
2023-07-30 14:00:00+00:00,-30.32
2023-07-30 15:00:00+00:00,-11.12
2023-07-30 16:00:00+00:00,4.02
2023-07-30 17:00:00+00:00,74.37
2023-07-30 18:00:00+00:00,84.47
2023-07-30 19:00:00+00:00,86.83
2023-07-30 20:00:00+00:00,86.19
2023-07-30 21:00:00+00:00,70.05
2023-07-30 22:00:00+00:00,61.03
2023-07-30 23:00:00+00:00,50.51
2023-07-31 00:00:00+00:00,44.09
2023-07-31 01:00:00+00:00,30.3
2023-07-31 02:00:00+00:00,28.91
2023-07-31 03:00:00+00:00,50.31
2023-07-31 04:00:00+00:00,77.21
2023-07-31 05:00:00+00:00,86.13
2023-07-31 06:00:00+00:00,88.13
2023-07-31 07:00:00+00:00,86.0
2023-07-31 08:00:00+00:00,74.18
2023-07-31 09:00:00+00:00,67.51
2023-07-31 10:00:00+00:00,65.3
2023-07-31 11:00:00+00:00,59.66
2023-07-31 12:00:00+00:00,59.17
2023-07-31 13:00:00+00:00,60.0
2023-07-31 14:00:00+00:00,67.69
2023-07-31 15:00:00+00:00,75.78
2023-07-31 16:00:00+00:00,88.49
2023-07-31 17:00:00+00:00,97.43
2023-07-31 18:00:00+00:00,99.86
2023-07-31 19:00:00+00:00,98.65
2023-07-31 20:00:00+00:00,95.31
2023-07-31 21:00:00+00:00,87.72
2023-07-31 22:00:00+00:00,68.09
2023-07-31 23:00:00+00:00,58.86
2023-08-01 00:00:00+00:00,57.86
2023-08-01 01:00:00+00:00,56.94
2023-08-01 02:00:00+00:00,57.9
2023-08-01 03:00:00+00:00,63.4
2023-08-01 04:00:00+00:00,90.5
2023-08-01 05:00:00+00:00,94.18
2023-08-01 06:00:00+00:00,95.73
2023-08-01 07:00:00+00:00,90.67
2023-08-01 08:00:00+00:00,86.03
2023-08-01 09:00:00+00:00,70.89
2023-08-01 10:00:00+00:00,68.87
2023-08-01 11:00:00+00:00,61.96
2023-08-01 12:00:00+00:00,52.5
2023-08-01 13:00:00+00:00,47.65
2023-08-01 14:00:00+00:00,53.7
2023-08-01 15:00:00+00:00,68.24
2023-08-01 16:00:00+00:00,81.32
2023-08-01 17:00:00+00:00,96.08
2023-08-01 18:00:00+00:00,108.72
2023-08-01 19:00:00+00:00,112.16
2023-08-01 20:00:00+00:00,102.55
2023-08-01 21:00:00+00:00,92.78
2023-08-01 22:00:00+00:00,89.38
2023-08-01 23:00:00+00:00,77.54
2023-08-02 00:00:00+00:00,69.62
2023-08-02 01:00:00+00:00,67.13
2023-08-02 02:00:00+00:00,69.99
2023-08-02 03:00:00+00:00,85.74
2023-08-02 04:00:00+00:00,102.44
2023-08-02 05:00:00+00:00,111.96
2023-08-02 06:00:00+00:00,97.45
2023-08-02 07:00:00+00:00,88.0
2023-08-02 08:00:00+00:00,78.22
2023-08-02 09:00:00+00:00,64.5
2023-08-02 10:00:00+00:00,52.02
2023-08-02 11:00:00+00:00,33.08
2023-08-02 12:00:00+00:00,24.13
2023-08-02 13:00:00+00:00,18.96
2023-08-02 14:00:00+00:00,28.29
2023-08-02 15:00:00+00:00,52.24
2023-08-02 16:00:00+00:00,68.86
2023-08-02 17:00:00+00:00,82.16
2023-08-02 18:00:00+00:00,80.71
2023-08-02 19:00:00+00:00,77.2
2023-08-02 20:00:00+00:00,65.7
2023-08-02 21:00:00+00:00,41.12
2023-08-02 22:00:00+00:00,19.97
2023-08-02 23:00:00+00:00,9.51
2023-08-03 00:00:00+00:00,3.43
2023-08-03 01:00:00+00:00,5.61
2023-08-03 02:00:00+00:00,7.2
2023-08-03 03:00:00+00:00,24.8
2023-08-03 04:00:00+00:00,47.38
2023-08-03 05:00:00+00:00,70.0
2023-08-03 06:00:00+00:00,70.05
2023-08-03 07:00:00+00:00,62.8
2023-08-03 08:00:00+00:00,45.5
2023-08-03 09:00:00+00:00,34.54
2023-08-03 10:00:00+00:00,27.01
2023-08-03 11:00:00+00:00,21.25
2023-08-03 12:00:00+00:00,17.43
2023-08-03 13:00:00+00:00,17.7
2023-08-03 14:00:00+00:00,21.94
2023-08-03 15:00:00+00:00,49.9
2023-08-03 16:00:00+00:00,80.0
2023-08-03 17:00:00+00:00,95.92
2023-08-03 18:00:00+00:00,100.0
2023-08-03 19:00:00+00:00,115.1
2023-08-03 20:00:00+00:00,113.5
2023-08-03 21:00:00+00:00,92.85
2023-08-03 22:00:00+00:00,90.14
2023-08-03 23:00:00+00:00,83.85
2023-08-04 00:00:00+00:00,80.92
2023-08-04 01:00:00+00:00,79.25
2023-08-04 02:00:00+00:00,82.45
2023-08-04 03:00:00+00:00,87.7
2023-08-04 04:00:00+00:00,99.25
2023-08-04 05:00:00+00:00,110.0
2023-08-04 06:00:00+00:00,114.94
2023-08-04 07:00:00+00:00,97.0
2023-08-04 08:00:00+00:00,95.16
2023-08-04 09:00:00+00:00,90.68
2023-08-04 10:00:00+00:00,86.92
2023-08-04 11:00:00+00:00,80.81
2023-08-04 12:00:00+00:00,77.84
2023-08-04 13:00:00+00:00,76.27
2023-08-04 14:00:00+00:00,77.1
2023-08-04 15:00:00+00:00,81.43
2023-08-04 16:00:00+00:00,95.0
2023-08-04 17:00:00+00:00,111.54
2023-08-04 18:00:00+00:00,138.71
2023-08-04 19:00:00+00:00,126.77
2023-08-04 20:00:00+00:00,109.19
2023-08-04 21:00:00+00:00,98.49
2023-08-04 22:00:00+00:00,101.55
2023-08-04 23:00:00+00:00,94.9
2023-08-05 00:00:00+00:00,92.58
2023-08-05 01:00:00+00:00,90.3
2023-08-05 02:00:00+00:00,90.24
2023-08-05 03:00:00+00:00,90.54
2023-08-05 04:00:00+00:00,94.34
2023-08-05 05:00:00+00:00,92.49
2023-08-05 06:00:00+00:00,91.33
2023-08-05 07:00:00+00:00,88.54
2023-08-05 08:00:00+00:00,80.1
2023-08-05 09:00:00+00:00,74.67
2023-08-05 10:00:00+00:00,65.01
2023-08-05 11:00:00+00:00,58.91
2023-08-05 12:00:00+00:00,58.04
2023-08-05 13:00:00+00:00,65.2
2023-08-05 14:00:00+00:00,77.7
2023-08-05 15:00:00+00:00,95.3
2023-08-05 16:00:00+00:00,103.0
2023-08-05 17:00:00+00:00,107.9
2023-08-05 18:00:00+00:00,119.1
2023-08-05 19:00:00+00:00,107.42
2023-08-05 20:00:00+00:00,98.37
2023-08-05 21:00:00+00:00,87.22
2023-08-05 22:00:00+00:00,88.04
2023-08-05 23:00:00+00:00,88.09
2023-08-06 00:00:00+00:00,79.07
2023-08-06 01:00:00+00:00,79.08
2023-08-06 02:00:00+00:00,75.06
2023-08-06 03:00:00+00:00,84.0
2023-08-06 04:00:00+00:00,75.46
2023-08-06 05:00:00+00:00,66.5
2023-08-06 06:00:00+00:00,63.4
2023-08-06 07:00:00+00:00,57.22
2023-08-06 08:00:00+00:00,50.03
2023-08-06 09:00:00+00:00,43.85
2023-08-06 10:00:00+00:00,0.0
2023-08-06 11:00:00+00:00,0.04
2023-08-06 12:00:00+00:00,-4.75
2023-08-06 13:00:00+00:00,-4.75
2023-08-06 14:00:00+00:00,0.0
2023-08-06 15:00:00+00:00,35.17
2023-08-06 16:00:00+00:00,62.03
2023-08-06 17:00:00+00:00,72.61
2023-08-06 18:00:00+00:00,76.85
2023-08-06 19:00:00+00:00,77.35
2023-08-06 20:00:00+00:00,71.86
2023-08-06 21:00:00+00:00,72.6
2023-08-06 22:00:00+00:00,54.51
2023-08-06 23:00:00+00:00,47.95
2023-08-07 00:00:00+00:00,50.0
2023-08-07 01:00:00+00:00,7.48
2023-08-07 02:00:00+00:00,30.03
2023-08-07 03:00:00+00:00,0.03
2023-08-07 04:00:00+00:00,72.22
2023-08-07 05:00:00+00:00,84.1
2023-08-07 06:00:00+00:00,64.05
2023-08-07 07:00:00+00:00,25.28
2023-08-07 08:00:00+00:00,0.01
2023-08-07 09:00:00+00:00,-4.75
2023-08-07 10:00:00+00:00,-15.63
2023-08-07 11:00:00+00:00,-27.06
2023-08-07 12:00:00+00:00,-41.85
2023-08-07 13:00:00+00:00,-20.02
2023-08-07 14:00:00+00:00,-10.02
2023-08-07 15:00:00+00:00,-0.04
2023-08-07 16:00:00+00:00,11.0
2023-08-07 17:00:00+00:00,74.9
2023-08-07 18:00:00+00:00,112.0
2023-08-07 19:00:00+00:00,118.0
2023-08-07 20:00:00+00:00,114.0
2023-08-07 21:00:00+00:00,84.9
2023-08-07 22:00:00+00:00,92.7
2023-08-07 23:00:00+00:00,88.0
2023-08-08 00:00:00+00:00,85.0
2023-08-08 01:00:00+00:00,80.0
2023-08-08 02:00:00+00:00,75.77
2023-08-08 03:00:00+00:00,68.84
2023-08-08 04:00:00+00:00,98.87
2023-08-08 05:00:00+00:00,80.5
2023-08-08 06:00:00+00:00,4.9
2023-08-08 07:00:00+00:00,-2.7
2023-08-08 08:00:00+00:00,-10.03
2023-08-08 09:00:00+00:00,-40.08
2023-08-08 10:00:00+00:00,-51.58
2023-08-08 11:00:00+00:00,-73.22
2023-08-08 12:00:00+00:00,-79.22
2023-08-08 13:00:00+00:00,-48.92
2023-08-08 14:00:00+00:00,-10.71
2023-08-08 15:00:00+00:00,-0.82
2023-08-08 16:00:00+00:00,40.0
2023-08-08 17:00:00+00:00,88.71
2023-08-08 18:00:00+00:00,95.34
2023-08-08 19:00:00+00:00,105.09
2023-08-08 20:00:00+00:00,105.99
2023-08-08 21:00:00+00:00,99.9
2023-08-08 22:00:00+00:00,85.7
2023-08-08 23:00:00+00:00,79.0
2023-08-09 00:00:00+00:00,74.5
2023-08-09 01:00:00+00:00,70.1
2023-08-09 02:00:00+00:00,74.12
2023-08-09 03:00:00+00:00,83.95
2023-08-09 04:00:00+00:00,98.16
2023-08-09 05:00:00+00:00,105.7
2023-08-09 06:00:00+00:00,106.44
2023-08-09 07:00:00+00:00,99.59
2023-08-09 08:00:00+00:00,71.47
2023-08-09 09:00:00+00:00,2.86
2023-08-09 10:00:00+00:00,0.94
2023-08-09 11:00:00+00:00,-0.6
2023-08-09 12:00:00+00:00,3.25
2023-08-09 13:00:00+00:00,0.1
2023-08-09 14:00:00+00:00,4.9
2023-08-09 15:00:00+00:00,64.9
2023-08-09 16:00:00+00:00,94.3
2023-08-09 17:00:00+00:00,114.4
2023-08-09 18:00:00+00:00,134.58
2023-08-09 19:00:00+00:00,131.35
2023-08-09 20:00:00+00:00,122.47
2023-08-09 21:00:00+00:00,100.96
2023-08-09 22:00:00+00:00,96.27
2023-08-09 23:00:00+00:00,91.99
2023-08-10 00:00:00+00:00,89.15
2023-08-10 01:00:00+00:00,79.98
2023-08-10 02:00:00+00:00,84.85
2023-08-10 03:00:00+00:00,86.1
2023-08-10 04:00:00+00:00,99.9
2023-08-10 05:00:00+00:00,103.32
2023-08-10 06:00:00+00:00,104.2
2023-08-10 07:00:00+00:00,96.0
2023-08-10 08:00:00+00:00,70.2
2023-08-10 09:00:00+00:00,43.91
2023-08-10 10:00:00+00:00,18.25
2023-08-10 11:00:00+00:00,18.01
2023-08-10 12:00:00+00:00,16.77
2023-08-10 13:00:00+00:00,30.69
2023-08-10 14:00:00+00:00,66.15
2023-08-10 15:00:00+00:00,87.7
2023-08-10 16:00:00+00:00,97.08
2023-08-10 17:00:00+00:00,103.46
2023-08-10 18:00:00+00:00,164.91
2023-08-10 19:00:00+00:00,142.02
2023-08-10 20:00:00+00:00,115.49
2023-08-10 21:00:00+00:00,101.11
2023-08-10 22:00:00+00:00,111.3
2023-08-10 23:00:00+00:00,106.27
2023-08-11 00:00:00+00:00,102.86
2023-08-11 01:00:00+00:00,98.35
2023-08-11 02:00:00+00:00,87.59
2023-08-11 03:00:00+00:00,93.0
2023-08-11 04:00:00+00:00,116.38
2023-08-11 05:00:00+00:00,120.3
2023-08-11 06:00:00+00:00,114.97
2023-08-11 07:00:00+00:00,99.71
2023-08-11 08:00:00+00:00,85.0
2023-08-11 09:00:00+00:00,74.3
2023-08-11 10:00:00+00:00,30.1
2023-08-11 11:00:00+00:00,16.63
2023-08-11 12:00:00+00:00,24.9
2023-08-11 13:00:00+00:00,58.01
2023-08-11 14:00:00+00:00,84.58
2023-08-11 15:00:00+00:00,97.98
2023-08-11 16:00:00+00:00,108.3
2023-08-11 17:00:00+00:00,130.0
2023-08-11 18:00:00+00:00,138.87
2023-08-11 19:00:00+00:00,132.59
2023-08-11 20:00:00+00:00,118.0
2023-08-11 21:00:00+00:00,104.06
2023-08-11 22:00:00+00:00,103.54
2023-08-11 23:00:00+00:00,98.2
2023-08-12 00:00:00+00:00,97.7
2023-08-12 01:00:00+00:00,95.73
2023-08-12 02:00:00+00:00,93.91
2023-08-12 03:00:00+00:00,98.06
2023-08-12 04:00:00+00:00,95.11
2023-08-12 05:00:00+00:00,99.31
2023-08-12 06:00:00+00:00,101.78
2023-08-12 07:00:00+00:00,88.5
2023-08-12 08:00:00+00:00,77.61
2023-08-12 09:00:00+00:00,64.76
2023-08-12 10:00:00+00:00,50.0
2023-08-12 11:00:00+00:00,23.72
2023-08-12 12:00:00+00:00,6.0
2023-08-12 13:00:00+00:00,6.92
2023-08-12 14:00:00+00:00,20.4
2023-08-12 15:00:00+00:00,65.12
2023-08-12 16:00:00+00:00,89.43
2023-08-12 17:00:00+00:00,106.47
2023-08-12 18:00:00+00:00,111.16
2023-08-12 19:00:00+00:00,112.28
2023-08-12 20:00:00+00:00,108.05
2023-08-12 21:00:00+00:00,101.66
2023-08-12 22:00:00+00:00,90.1
2023-08-12 23:00:00+00:00,84.67
2023-08-13 00:00:00+00:00,78.8
2023-08-13 01:00:00+00:00,69.66
2023-08-13 02:00:00+00:00,69.0
2023-08-13 03:00:00+00:00,72.02
2023-08-13 04:00:00+00:00,77.73
2023-08-13 05:00:00+00:00,76.64
2023-08-13 06:00:00+00:00,69.93
2023-08-13 07:00:00+00:00,47.89
2023-08-13 08:00:00+00:00,27.42
2023-08-13 09:00:00+00:00,13.7
2023-08-13 10:00:00+00:00,0.01
2023-08-13 11:00:00+00:00,-3.79
2023-08-13 12:00:00+00:00,1.44
2023-08-13 13:00:00+00:00,6.76
2023-08-13 14:00:00+00:00,17.45
2023-08-13 15:00:00+00:00,72.26
2023-08-13 16:00:00+00:00,97.16
2023-08-13 17:00:00+00:00,100.0
2023-08-13 18:00:00+00:00,110.9
2023-08-13 19:00:00+00:00,120.0
2023-08-13 20:00:00+00:00,120.05
2023-08-13 21:00:00+00:00,114.0
2023-08-13 22:00:00+00:00,98.01
2023-08-13 23:00:00+00:00,89.63
2023-08-14 00:00:00+00:00,84.32
2023-08-14 01:00:00+00:00,85.84
2023-08-14 02:00:00+00:00,89.8
2023-08-14 03:00:00+00:00,105.3
2023-08-14 04:00:00+00:00,119.97
2023-08-14 05:00:00+00:00,124.66
2023-08-14 06:00:00+00:00,112.96
2023-08-14 07:00:00+00:00,99.33
2023-08-14 08:00:00+00:00,82.13
2023-08-14 09:00:00+00:00,75.66
2023-08-14 10:00:00+00:00,67.66
2023-08-14 11:00:00+00:00,63.57
2023-08-14 12:00:00+00:00,67.02
2023-08-14 13:00:00+00:00,74.1
2023-08-14 14:00:00+00:00,81.48
2023-08-14 15:00:00+00:00,97.27
2023-08-14 16:00:00+00:00,103.4
2023-08-14 17:00:00+00:00,131.51
2023-08-14 18:00:00+00:00,137.0
2023-08-14 19:00:00+00:00,128.78
2023-08-14 20:00:00+00:00,110.99
2023-08-14 21:00:00+00:00,101.06
2023-08-14 22:00:00+00:00,99.6
2023-08-14 23:00:00+00:00,92.65
2023-08-15 00:00:00+00:00,92.16
2023-08-15 01:00:00+00:00,89.96
2023-08-15 02:00:00+00:00,87.67
2023-08-15 03:00:00+00:00,92.0
2023-08-15 04:00:00+00:00,106.76
2023-08-15 05:00:00+00:00,131.16
2023-08-15 06:00:00+00:00,117.69
2023-08-15 07:00:00+00:00,93.38
2023-08-15 08:00:00+00:00,79.48
2023-08-15 09:00:00+00:00,70.89
2023-08-15 10:00:00+00:00,59.08
2023-08-15 11:00:00+00:00,25.43
2023-08-15 12:00:00+00:00,23.54
2023-08-15 13:00:00+00:00,45.85
2023-08-15 14:00:00+00:00,70.26
2023-08-15 15:00:00+00:00,91.83
2023-08-15 16:00:00+00:00,102.18
2023-08-15 17:00:00+00:00,124.49
2023-08-15 18:00:00+00:00,142.0
2023-08-15 19:00:00+00:00,133.04
2023-08-15 20:00:00+00:00,125.35
2023-08-15 21:00:00+00:00,107.89
2023-08-15 22:00:00+00:00,106.79
2023-08-15 23:00:00+00:00,97.45
2023-08-16 00:00:00+00:00,92.6
2023-08-16 01:00:00+00:00,90.52
2023-08-16 02:00:00+00:00,90.17
2023-08-16 03:00:00+00:00,96.54
2023-08-16 04:00:00+00:00,116.41
2023-08-16 05:00:00+00:00,139.9
2023-08-16 06:00:00+00:00,127.04
2023-08-16 07:00:00+00:00,109.51
2023-08-16 08:00:00+00:00,99.26
2023-08-16 09:00:00+00:00,94.03
2023-08-16 10:00:00+00:00,86.7
2023-08-16 11:00:00+00:00,84.51
2023-08-16 12:00:00+00:00,79.98
2023-08-16 13:00:00+00:00,80.0
2023-08-16 14:00:00+00:00,88.4
2023-08-16 15:00:00+00:00,106.72
2023-08-16 16:00:00+00:00,128.43
2023-08-16 17:00:00+00:00,153.47
2023-08-16 18:00:00+00:00,151.39
2023-08-16 19:00:00+00:00,136.1
2023-08-16 20:00:00+00:00,119.9
2023-08-16 21:00:00+00:00,99.99
2023-08-16 22:00:00+00:00,104.88
2023-08-16 23:00:00+00:00,98.38
2023-08-17 00:00:00+00:00,97.95
2023-08-17 01:00:00+00:00,94.95
2023-08-17 02:00:00+00:00,92.16
2023-08-17 03:00:00+00:00,99.85
2023-08-17 04:00:00+00:00,119.27
2023-08-17 05:00:00+00:00,124.01
2023-08-17 06:00:00+00:00,124.76
